Date,Symbol,Price,Unlocked Supply,Private Investors,Public Investors,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2024-05-03,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-04,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-05,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-06,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-07,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-08,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-09,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-10,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-11,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-12,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-13,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-14,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-15,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-16,IMX,0,1467842716,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.880701384357316,0.0
2024-05-17,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,1.7392986129721
2024-05-18,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-19,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-20,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-21,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-22,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-23,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-24,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-25,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-26,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-27,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-28,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-29,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-30,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-05-31,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-01,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-02,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-03,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-04,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-05,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-06,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-07,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-08,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-09,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-10,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-11,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-12,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-13,IMX,0,1493372884,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.557923675276804,0.0
2024-06-14,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,1.7095643207085311
2024-06-15,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-16,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-17,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-18,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-19,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-20,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-21,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-22,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-23,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-24,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-25,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-26,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-27,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-28,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-29,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-06-30,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-01,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-02,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-03,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-04,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-05,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-06,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-07,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-08,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-09,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-10,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-11,IMX,0,1518903054,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,18.2459966269842,0.0
2024-07-12,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,2.138030726482429
2024-07-13,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-14,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-15,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-16,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-17,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-18,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-19,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-20,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-21,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-22,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-23,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-24,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-25,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-26,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-27,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-28,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-29,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-30,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-07-31,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-01,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-02,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-03,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-04,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-05,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-06,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-07,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-08,IMX,0,1551377668,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.864057586782277,0.0
2024-08-09,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,2.093275781252254
2024-08-10,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-11,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-12,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-13,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-14,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-15,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-16,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-17,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-18,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-19,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-20,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-21,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-22,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-23,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-24,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-25,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-26,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-27,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-28,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-29,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-30,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-08-31,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-01,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-02,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-03,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-04,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-05,IMX,0,1583852281,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.49778077946904,0.0
2024-09-06,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,2.0503562352100433
2024-09-07,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-08,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-09,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-10,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-11,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-12,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-13,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-14,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-15,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-16,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-17,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-18,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-19,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-20,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-21,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-22,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-23,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-24,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-25,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-26,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-27,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-28,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-29,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-09-30,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-10-01,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-10-02,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-10-03,IMX,0,1616326895,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,17.14622214462378,0.0
2024-10-04,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,2.009161209929629
2024-10-05,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-06,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-07,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-08,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-09,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-10,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-11,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-12,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-13,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-14,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-15,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-16,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-17,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-18,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-19,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-20,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-21,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-22,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-23,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-24,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-25,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-26,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-27,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-28,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-29,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-30,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-10-31,IMX,0,1648801508,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.808512040734986,0.0
2024-11-01,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,1.9695890525592605
2024-11-02,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-03,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-04,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-05,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-06,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-07,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-08,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-09,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-10,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-11,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-12,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-13,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-14,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-15,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-16,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-17,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-18,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-19,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-20,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-21,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-22,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-23,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-24,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-25,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-26,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-27,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-28,IMX,0,1681276122,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.48384797556769,0.0
2024-11-29,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,1.4582507108252383
2024-11-30,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-01,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-02,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-03,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-04,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-05,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-06,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
2024-12-07,IMX,0,1705793343,277139000,108400000,277139000,0.0,0.0,no unlock,0.0,0.0,16.246927046425927,0.0
